,Movie_name,Movie_release_date,Success_indicator
4598,Sick,2022,0.0432877907368569
4599,There's Someone Inside Your House,2021,-0.21182806758399525
4600,The Guilty,2021,0.1716667340058236
4601,Birds of Paradise,2021,0.48642066418737834
4602,Come True,2020,-0.6907833749008023
4603,Inside Man: Most Wanted,2019,0.1519649543322838
4604,Gerald's Game,2017,0.08249332443155377
4605,The Visit,2015,-0.39218050524479553
4606,Sicario,2015,0.2047199142280311
4607,Pan,2015,-0.46312530996462375
4608,The Intern,2015,0.30316057253448536
4609,The Equalizer,2014,0.2957110695756048
4623,Bandit,2022,0.10226843170920347
4624,Smile,2022,0.03462063807800406
4625,The Offering,2022,-0.7138534781267543
4627,The Infernal Machine,2022,0.15182182662980706
4628,Control,2022,-1.0744382470289082
4629,Lou,2022,0.014358178066084137
4631,On the Come Up,2022,-0.8042824575409571
4632,Catherine Called Birdy,2022,0.05632948541997074
4635,The Many Saints of Newark,2021,-0.44310249892503045
4636,Motherly,2021,-0.3731039747979348
4638,Enola Holmes,2020,0.15346204934484697
4639,Superman: Man of Tomorrow,2020,0.6475591248306516
4641,I.T.,2016,-1.080904486599033
4642,Knock Knock,2015,-1.1328136533997528
4643,Filth,2013,-0.21970645455336063
4654,Fall,2022,0.01429010408760556
4655,Jeepers Creepers: Reborn,2022,-0.9087470418287463
4657,Paws of Fury: The Legend of Hank,2022,-0.2327729283720672
4661,Intrusion,2021,0.2673993076376026
4663,Only the Brave,2017,0.09108743376810774
4665,Stronger,2017,-0.16443729780319583
4666,Boyka: Undisputed IV,2016,0.5134912236303881
4667,Storks,2016,-0.06732617353099868
4669,Snowden,2016,-0.05806483499834214
4680,Meet Cute,2022,-0.21442580473129186
4683,Go! Go! Cory Carson: Chrissy Takes the Wheel,2021,-0.07643541635030116
4684,The Scientist,2020,0.047513364602514874
4685,The Mortuary Collection,2019,-0.2937773603377314
4686,Life Itself,2018,0.003889867095520194
4687,Kingsman: The Golden Circle,2017,0.5618089827363395
4688,The Lego Ninjago Movie,2017,-0.2411748998114496
4689,Destruction: Los Angeles,2017,0.19023303657225754
4690,Kill Command,2016,-0.4074552826459514
4691,Toy Story That Time Forgot,2015,0.9956280617547695
4708,Demonic,2021,-1.3072026516295305
4709,Out of Death,2021,-0.8041950636667334
4711,In the Tall Grass,2019,-0.563515777991747
4713,Between Two Ferns: The Movie,2019,-0.3281672481151744
4714,The House with a Clock in Its Walls,2018,-0.4011013253253708
4715,Smallfoot,2018,0.08583686308401885
4717,The Perfection,2018,0.3605124840433019
4719,Big Game,2015,-1.017166224004158
4720,I Spit on Your Grave 2,2013,-0.5761606460115234
4721,The Art of the Steal,2013,-0.6340582381604779
4743,See for Me,2021,-0.06780207993854151
4744,Rambo: Last Blood,2019,-0.3049844986311098
4745,Abominable,2019,0.43156573974611656
4746,Dora and the Lost City of Gold,2019,-0.14069733124192507
4747,Good Boys,2019,-0.043639413100514
4748,Ad Astra,2019,-0.4552605063762659
4751,Fahrenheit 451,2018,0.491403559737706
4754,Imperium,2016,-0.5206678300342749
4758,A Walk Among the Tombstones,2014,-0.46069460217284897
4761,Coherence,2013,-0.010021344207809146
4762,Planes,2013,-0.3845955303341375
4763,Turbo,2013,-0.0862597910696297
4764,The Last Days on Mars,2013,-1.087472899200117
4784,Cooties,2015,-0.8032614922384549
4785,Sin City: A Dame to Kill For,2014,-0.4443105079716016
4786,Planes: Fire & Rescue,2014,-0.4067179272033872
4788,Scooby-Doo! Stage Fright,2013,2.0926906048710516
4811,The Starling,2021,0.48365639773776015
4812,The Secret Garden,2020,-0.5192027493205017
4813,Girl,2020,-0.6191885825786706
4814,The Broken Hearts Gallery,2020,0.474317561796703
4815,Barbie: Dolphin Magic,2017,0.6015431871246968
4816,Black Mass,2015,-0.27843211958230524
4818,Machete Kills,2013,-0.9396260341333751
4819,Shrek the Musical,2013,1.1610372885631044
4835,In from the Side,2022,0.05106456531383849
4836,"Confess, Fletch",2022,-0.5766965138862914
4837,Goodnight Mommy,2022,0.15463978427666505
4840,A Jazzman's Blues,2022,0.7959091065097992
4841,Skandal! Bringing Down Wirecard,2022,0.9862285666572796
4843,AINBO: Spirit of the Amazon,2021,-0.106855708471569
4846,Die in a Gunfight,2021,-0.22713761614615385
4848,Scoob!,2020,-0.07450944414183469
4849,The Devil All the Time,2020,0.25624733777934794
4850,The Healer,2016,1.1193133384704161
4851,ARQ,2016,-0.5459074124329524
4852,Everest,2015,0.1216674215977515
4853,Behaving Badly,2015,-1.1439023404449997
4854,Barbie and the Secret Door,2014,0.7334216126219091
4880,Ticket to Paradise,2022,-0.032116511085022975
4882,Bodies Bodies Bodies,2022,-0.44286916792351977
4883,Nightbooks,2021,0.08079901440351875
4886,Schumacher,2021,1.2090976237816198
4887,Wish Upon a Unicorn,2020,0.6309347084886823
4888,Vengeance: A Love Story,2017,-0.9745159736046887
4889,First They Killed My Father,2017,0.18325373816735419
4891,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,-0.29276098805614903
4892,Pete's Dragon,2016,-0.2543047782229712
4893,Blair Witch,2016,-1.1291361092220409
4894,Bridget Jones's Baby,2016,-0.1277481730919545
4895,Hidden,2015,0.5458150704544731
4897,I Origins,2014,0.16155695723615737
4915,Do Revenge,2022,0.2697379271614403
4918,Unbroken: Path to Redemption,2018,-0.22609575435376145
4919,Hell House LLC II: The Abaddon Hotel,2018,-0.6800654015926504
4920,Final Score,2018,-0.2667704068702809
4921,White Boy Rick,2018,-0.5314728178083825
4922,The Emoji Movie,2017,-0.638066714238158
4923,Escape Room,2017,-1.315961396221307
4924,Marauders,2016,-0.7529292969543993
4925,Ratchet & Clank,2016,-0.84472054943066
4951,The Red Book Ritual,2022,-0.17993139948232545
4953,The Water Man,2020,0.31518307334365736
4954,Haunt,2019,0.8015150276192027
4955,Freaks,2019,-0.2932564476257301
4956,Tall Girl,2019,-0.19761006836643336
4957,Searching,2018,0.29399325082392413
4963,Hostile,2017,0.15349220555486925
4964,The Purge: Election Year,2016,-0.30099257309947564
4965,Barbie: Star Light Adventure,2016,1.1895615766575398
4966,Birth of the Dragon,2016,-0.8476886919774119
4968,Final: The Rapture,2013,-1.6549735015447566
4970,Crystal Lake Memories: The Complete History of Friday the 13th,2013,1.642208311393771
4986,The Hanging Sun,2022,-0.740755740945636
4987,The Angry Birds Movie 2,2019,0.14130054205096343
4988,UglyDolls,2019,-0.2937747437067006
4989,Downton Abbey,2019,0.21081394432591644
4991,The Maze Runner,2014,0.5878883695575221
4992,No Good Deed,2014,-0.6455026491392477
4993,Riddick,2013,-0.396474944706444
4994,R.I.P.D.,2013,-0.7100541092053951
4995,The Smurfs 2,2013,-0.19541332150899252
4996,The Smurfs: The Legend of Smurfy Hollow,2013,0.8701216280282545
4997,Blue Jasmine,2013,0.016156098791845153
5012,Pets United,2020,0.24839004747052051
5015,Barbie as The Princess & the Pauper,2017,0.7771272805649679
5016,Barbie Fairytopia: Mermaidia,2017,0.4193776651415001
5017,Barbie Presents: Thumbelina,2017,0.18425955238190095
5018,Barbie in the Pink Shoes,2017,0.6036894206856329
5019,Jim & Andy: The Great Beyond,2017,0.692971663232808
5020,The Assignment,2016,-1.030527263816936
5021,90 Minutes in Heaven,2015,-0.6818618000660784
5022,12 Rounds 3: Lockdown,2015,-0.0252715505430004
5023,Full Out,2015,0.030881788204214222
5024,Teenage Mutant Ninja Turtles,2014,0.10744023940045772
5025,Teenage Mutant Ninja Turtles,2014,-0.42459918261801977
5026,The Cobbler,2014,0.5385170755802684
5027,Tarzan,2014,-0.07521470728399698
5030,Robin Hood,2013,0.6056213089108538
5031,Robin Hood,2013,0.15251845412023957
5052,Aristotle and Dante Discover the Secrets of the Universe,2022,1.1325136490964887
5053,Catch the Bullet,2021,-0.08993676631114678
5054,Kate,2021,0.6982303134806113
5055,The Voyeurs,2021,-0.012289487904856955
5060,Trolls World Tour,2020,0.12731973874856078
5061,PAW Patrol: Jet to the Rescue,2020,1.0154956899438734
5062,The Babysitter: Killer Queen,2020,0.5665615155363352
5063,Bill & Ted Face the Music,2020,-0.7935962835559718
5068,Barbie as Rapunzel,2017,0.7437408819592015
5069,Barbie in Rock 'N Royals,2017,0.6687615856581397
5070,Barbie in Princess Power,2017,0.010353459830186346
5071,Barbie Video Game Hero,2017,1.1610558705202947
5072,Girl in the Box,2016,-0.008274440478886952
5073,Maze Runner: The Scorch Trials,2015,0.23255396258621724
5074,The Giver,2014,-0.33891544268763363
5075,Walk of Shame,2014,-0.7323575093439159
5076,Breakout,2013,-1.144135808088954
5084,Medieval,2022,-0.06038686796731485
5085,Margaux,2022,0.46568747565776286
5088,End of the Road,2022,-0.1804441528839262
5090,Time Pirates,2022,-3.229710136829734
5094,I Used to Be Famous,2022,0.9432050864302429
5095,About Fate,2022,0.7298334535590107
5097,Free Guy,2021,0.7043285404217282
5098,Malignant,2021,-0.18132630082413392
5099,Time Is Up,2021,-0.10320148262807682
5102,Martyrs Lane,2021,0.059544814767425326
5103,The Social Dilemma,2020,0.6943028431016149
5104,The Bad Seed,2018,1.4283821086121324
5105,When the Bough Breaks,2016,-0.7473040913416555
5106,Kicks,2016,-0.35028245248642176
5108,American Ultra,2015,-0.6340229832795291
5109,Sharknado,2013,-1.9364623820848277
5127,After Ever Happy,2022,-0.21815922743706262
5128,Pinocchio,2022,-0.4158433414471977
5129,Pinocchio,2022,-0.4178523035841529
5130,Pinocchio,2022,-0.33584858618387053
5131,Welcome to the Club,2022,0.642136132535193
5132,Obi-Wan Kenobi: A Jedi's Return,2022,0.5629798890744009
5136,The Anthrax Attacks: In the Shadow of 9/11,2022,0.929295262751653
5137,Flux Gourmet,2022,-0.5362315726276661
5138,Marvel Studios Assembled: The Making of Thor: Love and Thunder,2022,0.9862285666572796
5140,12 Mighty Orphans,2021,0.05244283662602017
5141,"Curious George: Go West, Go Wild",2020,0.37531390583124646
5142,Skin,2018,0.7595859177611847
5143,Sully,2016,0.37531113831929724
5144,Captain Fantastic,2016,0.3696935629634149
5145,The Green Inferno,2013,-0.8931035738861318
5162,My Octopus Teacher,2020,1.363727823319763
5163,Cold Skin,2018,-0.46118034459527124
5164,Next Gen,2018,0.32258302283138507
5165,Sierra Burgess Is a Loser,2018,0.411575044653864
5166,Mara,2018,-0.916965747985383
5167,It,2017,1.2057730992491016
5168,The Glass Castle,2017,-0.026838715551891712
5169,The Secret Life of Pets,2016,1.0639976155892967
5171,What If,2013,-0.33181687049361785
5187,Get Smart With Money,2022,0.0462261999315165
5188,Untold: The Race of the Century,2022,1.027272155999387
5191,The Nun,2018,-0.1603661810204441
5192,Hard Target 2,2016,0.4763655137105943
5193,Honey 3: Dare to Dance,2016,0.17299896298056808
5195,Lady Chatterley's Lover,2015,-0.04330248595782621
5196,Crystal Skulls,2014,-0.1269812022528558
5198,Tusk,2014,-1.0276995859941789
5200,Hell Baby,2013,-1.192620499404738
5213,The Bad Seed Returns,2022,1.1637475206336592
5214,Dragon Fury,2021,-0.08093327437685252
5215,It Chapter Two,2019,0.5862497338429191
5218,Angel of Mine,2019,-0.5770560585741318
5219,The Predator,2018,-0.6918875587508216
5220,In Darkness,2018,-0.6905192098219758
5221,The Remaining,2014,-0.8021535764343914
5222,Falcon Rising,2014,-0.6341584560495447
5223,Frontera,2014,-0.4071726310007935
5233,Clerks III,2022,-0.49413568318775447
5234,Mulan,2020,-0.11679857328289578
5235,Mulan,2020,0.2847334284654671
5237,I'm Thinking of Ending Things,2020,0.16655128704106498
5238,The Banana Splits Movie,2019,0.5258281458038121
5240,Boyhood,2014,0.21090194887311803
5241,The Tale of Despereaux,2014,-0.5775247437610778
5243,What We Do in the Shadows,2014,0.17172912630736364
5255,DC League of Super-Pets,2022,0.3551248954467056
5257,Zone 414,2021,-0.9977105122841099
5258,Cinderella,2021,0.3698202881522087
5259,Cinderella,2021,-0.0879097444448166
5260,Happier Than Ever: A Love Letter to Los Angeles,2021,1.5712799313962869
5261,The New Mutants,2020,-0.5574799089220447
5262,Arctic Apocalypse,2019,-0.2503360512714337
5265,The Transporter Refueled,2015,-0.9003831587357587
5267,Me and Earl and the Dying Girl,2015,0.17735253185047262
5269,Into the Storm,2014,-0.4648262978477965
5270,Empire State,2013,-1.0810215637962313
5271,Marvel One-Shot: Agent Carter,2013,1.1679788289048294
5288,Wire Room,2022,0.08127058112825658
5289,Ivy + Bean: The Ghost That Had to Go,2022,0.6433102586022542
5290,Ivy + Bean: Doomed to Dance,2022,0.7759843187517081
5293,Honk for Jesus. Save Your Soul.,2022,-0.9712643530636984
5296,Shang-Chi and the Legend of the Ten Rings,2021,0.8696769603971137
5297,Afterlife of the Party,2021,0.22351421606609753
5298,Ava,2020,-0.8559391176756128
5299,Shaft,2020,-0.22297915338826138
5300,Shaft,2020,-0.37055749952573025
5301,Steven Universe: The Movie,2019,2.6120576321818145
5302,Skiptrace,2016,-0.8660583556303849
5304,White Girl,2016,-0.9174289853345982
5305,Kickboxer: Vengeance,2016,-1.2522836577938807
5307,Tracers,2015,-0.74651376613513
5308,Hot Tub Time Machine 2,2015,-1.1773367881950485
5322,Orphan: First Kill,2022,-0.27928363944603973
5323,Wolf Hound,2022,0.3406361482729322
5324,The Good Neighbor,2022,-0.1235209019178592
5325,Blowback,2022,-0.14100744902201606
5326,Three Thousand Years of Longing,2022,-0.1501467973420204
5331,Love in the Villa,2022,-0.25722132734732456
5333,Barbie: Princess Adventure,2020,0.6780572803078526
5334,Jackie Brown,2020,0.1749951728994562
5335,Capone,2020,-1.313392038041755
5336,The Boss Baby: Get That Baby!,2020,0.633268452950967
5337,The Haunting of Margam Castle,2020,-0.07584834066051949
5338,Think Like a Dog,2020,-0.46187756287224707
5339,Iron Sky: The Coming Race,2019,-1.2574461815341418
5341,Hollywood Dirt,2017,0.5999667239417519
5342,Starship Troopers: Traitor of Mars,2017,0.26589823918715677
5346,God's Own Country,2017,0.27805000559146165
5364,A Family's Secret,2022,-0.9038808641499755
5365,Prisoners of the Ghostland,2021,-0.6602553774987283
5367,Solitary,2020,-0.12501794264331428
5369,Reprisal,2018,0.09193314853914836
5371,The Hitman's Bodyguard,2017,0.08348657618883612
5372,Escape Room,2017,-1.089065662921269
5373,Mechanic: Resurrection,2016,-0.5712349573084274
5375,Sharknado 3: Oh Hell No!,2015,0.29391509767770574
5391,Mortal Kombat Legends: Battle of the Realms,2021,1.5689059698242347
5392,Rogue Hostage,2021,-0.052872972158367004
5394,Don't Let Go,2019,-0.227889605721261
5395,Fantastic Fungi,2019,-0.008309672472932739
5398,Mile 22,2018,-0.5166953814995361
5399,Kin,2018,-0.6157793800700466
5400,The Miseducation of Cameron Post,2018,-0.23353352832634888
5401,Dead Again in Tombstone,2017,0.3219917968329603
5403,The Butler,2014,0.20771246713676317
5404,One Direction: This Is Us,2013,0.7445686069108222
5405,Afternoon Delight,2013,-0.5116930141812667
5418,Dragged Across Concrete,2019,-0.40613604697010386
5419,The Nightingale,2019,-0.06545200767467113
5420,Falling Inn Love,2019,0.20344894402508346
5422,The Kitchen,2019,-0.6067203543745084
5424,A Simple Favor,2018,-0.23427166924956835
5425,7 Days in Entebbe,2018,-0.8447782781957918
5426,Bring It On: Worldwide #Cheersmack,2017,0.16433102460677387
5427,"As Above, So Below",2014,-0.2719330863240189
5428,Life of Crime,2014,-0.9173012165640371
5429,Cantinflas,2014,0.19387791651675793
5430,Getaway,2013,-1.2355812658194476
5444,Phineas and Ferb: The Movie: Candace Against the Universe,2020,1.1095126216641764
5446,Playhouse,2020,-0.8910108083404608
5449,Travis Scott: Look Mom I Can Fly,2019,0.9138589261447458
5450,A Prayer Before Dawn,2018,-0.29213770182277266
5451,Scooby-Doo! and the Gourmet Ghost,2018,2.1104166743384565
5452,Inconceivable,2017,-0.19176407984200988
5453,War Room,2015,0.41232448089484497
5455,Backcountry,2015,0.03724707348974787
5457,Predestination,2014,0.05579824706591485
5458,Magic in the Moonlight,2014,-0.3680753078847348
5459,Felony,2014,-0.06462582486569057
5460,Closed Circuit,2013,-0.7933701603697081
5461,Samsara,2013,0.4549694095346451
5473,Vacation Friends,2021,0.7930786484247112
5475,He's All That,2021,0.2634908501296125
5476,SAS: Red Notice,2021,0.06169220172412859
5480,Megalodon Rising,2021,0.601244979112308
5481,Tenet,2020,0.5524659145775204
5484,Scooby-Doo! Return to Zombie Island,2019,0.8767537888718868
5488,Monster High: Welcome to Monster High,2016,0.6227618569302042
5489,Straight Outta Compton,2015,0.6530184129806457
5490,We Are Your Friends,2015,-0.33149700746314
5492,The Gift,2015,-0.2668813810928853
5493,The Gift,2015,-0.23982372176258343
5494,If I Stay,2014,0.19381357414789657
5504,Breaking,2022,0.13294976241043185
5505,Maneater,2022,-0.36712651211592573
5507,Me Time,2022,-0.3811910429372273
5508,Into the Deep,2022,-0.6341164422584381
5511,Candyman,2021,-0.563793000420955
5512,No Sudden Move,2021,0.06981490723799175
5514,Annette,2021,-0.28833764962745184
5518,Hands of Stone,2016,-0.5681267878667112
5519,XOXO,2016,-0.4021438915875591
5520,Barbie Mariposa & the Fairy Princess,2013,0.7531725390036832
5535,Beast,2022,-0.20398225378269502
5536,The Lair,2022,-0.3370897591526157
5537,Samaritan,2022,0.28452414187683284
5538,The Invitation,2022,-0.5201932715214561
5541,Blaze,2022,-0.6417473751301855
5542,The Figo Affair: The Transfer That Changed Football,2022,0.5065723406212731
5543,That's Amor,2022,-0.3178020288274442
5545,The Old Ways,2021,0.9851851625601658
5546,All Saints,2017,-0.6233839935281025
5551,Ghost House,2017,-0.35150156415401157
5552,Ben-Hur,2016,-0.7478340193981601
5553,Ben-Hur,2016,-0.7819694803556012
5576,Running with the Devil: The Wild World of John McAfee,2022,-0.006032229310253143
5578,Jurassic Hunt,2021,-0.5797818113511227
5579,Blinded by the Light,2019,-0.14882620070880648
5580,A-X-L,2018,-0.15631176112262263
5581,Papillon,2018,0.08422609593651792
5583,You Were Never Really Here,2018,-0.38798382282360666
5585,American Made,2017,-0.04770611312804404
5587,Monster Family,2017,-0.6996222324860397
5588,Bad Sister,2015,0.5102657729143433
5611,The Witcher: Nightmare of the Wolf,2021,1.5573961443225428
5612,Burn,2019,-0.7456980133305231
5615,The Purge,2013,-0.4031539230055388
5616,You're Next,2013,-0.3559351912408576
5617,The Dyatlov Pass Incident,2013,-0.7943881975174549
5618,All Is Lost,2013,-0.3956183023306522
5633,Overcomer,2019,0.282971645060147
5635,Angel Has Fallen,2019,-0.23195095032287041
5639,Victor Crowley,2017,-0.4549038057056042
5642,Leprechaun: Origins,2014,-0.5087970376236757
5644,The Possession of Michael King,2014,-0.7424841719490033
5645,The Mortal Instruments: City of Bones,2013,-0.3756521710171176
5646,Ghost Shark,2013,0.34877279038459374
5656,PAW Patrol: The Movie,2021,0.340219303126505
5657,Chemical Hearts,2020,1.1569747393043097
5658,The Unfamiliar,2020,-0.3267869295771515
5659,The One and Only Ivan,2020,1.0801993027900902
5660,The Vanished,2020,0.13189180947383405
5661,Words on Bathroom Walls,2020,0.3354869046615683
5662,Sinister 2,2015,-0.7027670189568024
5683,Don't Breathe 2,2021,0.0213758162608228
5684,Sweet Girl,2021,0.7785562394726765
5685,"Barbie: Big City, Big Dreams",2021,1.1916773985171971
5686,The Protégé,2021,-0.393098303740975
5687,The Loud House Movie,2021,1.5261070437262592
5691,The Lair of the White Worm,2021,-0.8023995090052709
5693,Mortal,2020,-0.4071021338292675
5694,Batman and Harley Quinn,2017,-0.47873699101744105
5695,Southpaw,2015,0.2232935160522374
5696,Hitman: Agent 47,2015,-0.7067709884431718
5718,Bullet Proof,2022,-0.477105847134968
5719,I Came By,2022,-0.08902007793475765
5722,The Night House,2021,-0.3266029289173658
5723,Reminiscence,2021,-0.32519279301256565
5724,Pig,2021,-0.3441743900974309
5725,Respect,2021,-0.24257737007009345
5729,Vacation,2015,-0.38536733652728244
5731,Wer,2014,0.14552849799382714
5732,A Good Man,2014,-1.2519440478320898
5751,Girl at the Window,2022,-0.016666221428801704
5753,The Outfit,2022,-0.11754343700084446
5754,Inside the Mind of a Cat,2022,1.122906216135507
5755,"Good Luck to You, Leo Grande",2022,-0.16885040486598496
5757,Crimes of the Future,2022,-0.570767394099843
5758,Glorious,2022,0.0740742805814883
5761,Witch Hunt,2021,-0.2937443561359481
5762,Come Play,2021,-0.5000035489846767
5763,In the Earth,2021,-0.3042670308447682
5765,Open 24 Hours,2020,-0.19695695394672091
5766,6-Headed Shark Attack,2018,-0.4811720834325743
5767,Skin,2018,0.1594026319868433
5770,Kubo and the Two Strings,2016,0.3037377546251869
5771,War Dogs,2016,-0.07722421336605234
5772,The Shallows,2016,-0.3005314264298134
5773,Equals,2016,-0.6870393802204029
5774,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,2015,0.6055394924271671
5775,Step Up All In,2014,-0.13184847350107398
5776,Holes,2014,-0.15992282355256543
5788,Vesper,2022,-0.46265645131286326
5790,Look Both Ways,2022,1.1211558551600953
5791,The Little Mermaid,2018,-0.06644804201191346
5792,To All the Boys I've Loved Before,2018,1.3987714620882001
5793,Logan Lucky,2017,-0.2615158922331649
5794,The Dark Tower,2017,-0.7118066928334124
5795,The Lost City of Z,2017,-0.4855874124770434
5798,Madame,2017,-0.056826899578639734
5799,How to Build a Better Boy,2014,0.07901851471198268
5822,Sniper: Rogue Mission,2022,0.10745454556868497
5825,The Most Beautiful Boy in the World,2021,1.056933574499591
5827,Ted Bundy: American Boogeyman,2021,0.4524869433645774
5829,Sextuplets,2019,-0.10467810349524967
5830,Driven,2019,-0.4824083447221085
5831,The Meg,2018,0.3002195608769501
5833,BlacKkKlansman,2018,0.26877003867177407
5834,First Reformed,2018,-0.1733206867310621
5835,A Cinderella Story: If the Shoe Fits,2016,1.0427770455121295
5836,Phineas and Ferb: Mission Marvel,2013,0.6181518346190412
5849,A Dog's Journey,2019,0.3912356993555419
5850,Once Upon a Time… in Hollywood,2019,0.6978062939025306
5851,Truth or Dare,2018,-0.5787549746956562
5852,Bite,2015,-0.22894703052145698
5853,Life After Beth,2014,-1.031082173776746
5854,We're the Millers,2013,0.22180315598172093
5855,Elysium,2013,0.08256656559927097
5856,Percy Jackson: Sea of Monsters,2013,-0.36402288003030103
5881,Fearless,2020,0.11104362638081336
5882,The Silencing,2020,0.07575613076286816
5883,Spree,2020,-0.46393341106241126
5884,The Expendables 3,2014,-0.24040024287776524
5885,Jarhead 2: Field of Fire,2014,0.027002123582836504
5902,Living with Chucky,2022,-0.621621287674196
5903,South Park: The 25th Anniversary Concert,2022,0.30972155335159235
5904,Descendants: The Royal Wedding,2021,0.37094562175889967
5905,Swim,2021,-0.06351911045362722
5906,Beckett,2021,0.2200108335256733
5907,Gaia,2021,0.08804894156990167
5909,Made in Italy,2020,-0.3535687677704145
5910,Hell or High Water,2016,0.05943464591458514
5911,The Man from U.N.C.L.E.,2015,0.07938662451777462
5912,The Hundred-Foot Journey,2014,0.16700802357393535
5913,Adore,2013,-0.6878951272692271
5931,Shark Side of the Moon,2022,-1.117502473511998
5932,Secret Headquarters,2022,0.3455940027034683
5933,Day Shift,2022,0.5241189377103588
5934,Mack & Rita,2022,-0.37753766831295615
5935,Snoopy Presents: Lucy's School,2022,1.0783224565901013
5936,Wifelike,2022,0.9248465582387111
5938,13: The Musical,2022,-0.0643444894091695
5939,The Ice Road,2021,-0.1680692837804898
5940,Monster Hunter: Legends of the Guild,2021,-0.35875864863550877
5941,Batman: Hush,2019,0.851708643451285
5942,Amateur Night,2016,0.05825522198557609
5944,The Guest,2015,-0.4022152777006607
5945,TEKKEN: A Man Called X,2014,-0.3104327014513826
5946,Disconnect,2013,-0.11711823649074954
5961,Nope,2022,0.023117946774413117
5962,The Princess,2022,1.1132702522676825
5963,Stay on Board: The Leo Baker Story,2022,-0.30327026664976364
5964,The Kissing Booth 3,2021,0.9420078464665758
5966,Naked,2017,-0.47279599961647834
5967,Sausage Party,2016,-0.6557314940787005
5968,Bad Moms,2016,-0.12936739875097794
5969,Free State of Jones,2016,-0.30747634391862955
5988,Groot's First Steps,2022,0.9863724547935584
5989,Groot Takes a Bath,2022,0.9863724547935584
5990,Office Invasion,2022,-0.12315007355833807
5991,The Little Guy,2022,0.7200664583833889
5992,Groot's Pursuit,2022,0.8015994427206283
5995,Infinite,2021,0.7131640162760758
5996,Slender Man,2018,-1.5631551337356682
5997,The Package,2018,-0.32048297267583087
5999,Freaky Friday,2018,-0.7462458870906648
6000,Gifted,2017,0.5106848314051115
6001,Annabelle: Creation,2017,0.14715256787182274
6002,Baby Driver,2017,0.5153174117209054
6003,Valerian and the City of a Thousand Planets,2017,-0.016765901346973852
6004,Wind River,2017,0.12817848875931476
6006,Scooby-Doo! and WWE: Curse of the Speed Demon,2016,0.7859658365796774
6009,Sub Rosa,2014,-0.0064586583626061594
6029,Brian Banks,2019,-0.002600458498921543
6035,Unfriended: Dark Web,2018,-0.5483320253280801
6037,The Spy Who Dumped Me,2018,-0.38073561413852475
6038,The Endless,2017,-0.5757202327750368
6054,Midsommar,2019,0.014423544149393785
6055,Danger Close: The Battle of Long Tan,2019,-0.23349612439096412
6057,Christopher Robin,2018,0.3402162999383862
6058,Kiss and Kill,2017,-0.4131858896539573
6060,Pain & Gain,2013,-0.47895942100112787
6061,Now You See Me,2013,0.6444101219953519
6062,Kick-Ass 2,2013,-0.4001659663545005
6063,Gambit,2013,-0.8200466521830044
6064,The Bling Ring,2013,-1.05140715701317
6074,Black Water: Abyss,2020,-1.1994976341454382
6076,Work It,2020,1.4286805997473282
6079,Leave No Trace,2018,0.7409617508314845
6080,Directing Annabelle: Creation,2017,4.109485103152134
6082,Extinction,2015,-0.6297494862263066
6083,The Invitation,2015,-0.46334255545407527
6084,Guardians of the Galaxy,2014,1.7793592588837144
6085,Phantom,2013,-0.858785475981215
6097,Vivo,2021,1.9179716295068383
6098,Topside,2021,0.6905619202168969
6099,John and the Hole,2021,-0.9177585730207831
6100,The Last Letter from Your Lover,2021,0.10561471612834411
6103,Legacy of Lies,2020,-0.9743615620377861
6104,The Death of Superman,2018,1.2190456162953285
6105,Fantastic Four,2015,-1.0297257790139214
6123,Luck,2022,1.4265620493145137
6129,Rise of the Teenage Mutant Ninja Turtles: The Movie,2022,0.7948260975710038
6131,Collide,2022,-1.0796611067895534
6133,LEGO Star Wars Summer Vacation,2022,0.5859710466765832
6134,Easter Sunday,2022,-0.7277561185305743
6135,The Suicide Squad,2021,0.43433268504375155
6136,CODA,2021,0.3905244277157696
6137,Furry Friends Forever: Elmo Gets a Puppy,2021,0.898588425878984
6138,Nine Lives,2016,-0.8106055213750747
6140,Mercenaries,2014,-0.17751005537641174
6156,Bullet Train,2022,0.4658721754983839
6157,Aftermath,2021,0.5930005815848127
6159,Deathstroke: Knights & Dragons - The Movie,2020,0.7878676179924096
6161,Security,2017,-0.3379432970900889
6162,Kidnap,2017,-0.5709344095841427
6163,Savage Dog,2017,-0.4016891480262801
6165,Suicide Squad,2016,0.5783459344199378
6167,Batman Unlimited: Monster Mayhem,2015,0.09183393083014882
6168,Looney Tunes: Rabbits Run,2015,0.14869322897615264
6169,Tom and Jerry's Giant Adventure,2013,-0.10332883363383355
6184,Gretel & Hansel,2020,-0.7097108407170059
6185,Mandy,2018,-0.6315680378052969
6186,Billionaire Boys Club,2018,-0.2353424993351269
6187,Atomic Blonde,2017,-0.34218300089938286
6189,The Wall,2017,-0.5692953443805278
6201,Till Death,2021,-0.2930237497265892
6202,Vivarium,2019,-0.6900559230283125
6203,Descendants 3,2019,0.6203335464647612
6205,A Score to Settle,2019,0.4389703940311113
6208,Mission: Impossible - Fallout,2018,1.4494459759230363
6211,Loving Vincent,2017,0.4668641024826761
6212,Sniper: Ghost Shooter,2016,-0.1280263277001716
